ABBloodGroupTestResult,9_1_8655
UpperExtremity,23_1_10509
UpperExtremity,23_1_10818
UpperExtremity,23_1_10819
UpperExtremity,23_1_10820
UpperExtremity,23_1_10821
AbductorDigitiMinimiOfFoot,NAMEDStriatedMuscle
AbductorDigitiMinimiOfFoot,23_1_179
AbductorDigitiMinimiOfFoot,23_1_180
AbductorDigitiMinimiOfFoot,23_1_181
AbductorDigitiMinimiOfFoot,23_1_182
AbductorDigitiMinimiOfFoot,23_1_183
NAMEDStriatedMuscle,NAMEDMuscle
NAMEDStriatedMuscle,23_1_7556
FifthMetatarsoPhalangealJoint,MetatarsoPhalangealJoint
FifthMetatarsoPhalangealJoint,23_1_4120
AnteriorFlexion,Flexion
InterphalangealJointOfFifthToe,9_1_4588
AbductorDigitiMinimiTendonOfFoot,NAMEDTendon
AbductorDigitiMinimiTendonOfFoot,23_1_187
AbductorDigitiMinimiTendonOfFoot,23_1_188
FifthMetatarsal,9_1_3799
FifthMetatarsal,23_1_187
FifthMetatarsal,23_1_5018
FifthMetatarsal,23_1_5019
LateralCalcanealTubercle,9_1_4842
LateralCalcanealTubercle,23_1_6618
MedialCalcanealTubercle,9_1_5250
MedialCalcanealTubercle,23_1_6618
MedialCalcanealTubercle,23_1_7189
AbductorDigitiMinimiOfHand,NAMEDStriatedMuscle
AbductorDigitiMinimiOfHand,23_1_185
AbductorDigitiMinimiOfHand,23_1_186
FifthMetacarpoPhalangealJoint,MetacarpoPhalangealJoint
FifthMetacarpoPhalangealJoint,23_1_4050
AbductorDigitiMinimiTendonOfHand,NAMEDTendon
Pisiform,CarpalBone
Pisiform,23_1_6972
Pisiform,23_1_8460
NAMEDTendon,Tendon
AbductorHallucis,NAMEDStriatedMuscle
AbductorHallucis,23_1_183
AbductorHallucis,23_1_191
FirstMetatarsoPhalangealJoint,MetatarsoPhalangealJoint
FirstMetatarsoPhalangealJoint,23_1_2431
InterphalangealJointOfHallux,9_1_4591
ProximalPhalanxOfHallux,9_1_6513
ProximalPhalanxOfHallux,23_1_2320
ProximalPhalanxOfHallux,23_1_8870
AbductorPollicisBrevis,NAMEDStriatedMuscle
AbductorPollicisBrevis,23_1_194
AbductorPollicisBrevis,23_1_195
AbductorPollicisBrevis,23_1_196
FirstCarpoMetacarpalJoint,CarpoMetacarpalJoint
FirstCarpoMetacarpalJoint,23_1_4108
FirstCarpoMetacarpalJoint,23_1_5046
FirstCarpoMetacarpalJoint,23_1_5047
FirstMetacarpoPhalangealJoint,MetacarpoPhalangealJoint
FirstMetacarpoPhalangealJoint,23_1_918
ProximalPhalanxOfThumb,9_1_6519
LigamentunCarpiTransversum,NAMEDRetinaculum
LigamentunCarpiTransversum,23_1_6823
ScaphoidTubercle,9_1_6933
ScaphoidTubercle,23_1_9413
AbductorPollicisLongus,NAMEDStriatedMuscle
AbductorPollicisLongus,23_1_197
AbductorPollicisLongus,23_1_198
AbductorPollicisLongus,23_1_199
AbductorPollicisLongus,23_1_200
AbductorPollicisLongus,23_1_201
AbductorPollicisLongus,23_1_202
Extension,HingeArticulationProcess
TendonOfAbductorPollicisLongus,NAMEDTendon
deepSelection,SuperficialDeepSelector
InterosseousMembraneOfForearm,9_1_4583
RadialShaft,9_1_6632
RadialShaft,23_1_9027
UlnarShaft,9_1_8163
PosteriorFascialCompartmentOfForearm,9_1_6326
PosteriorFascialCompartmentOfForearm,23_1_8644
PosteriorFascialCompartmentOfForearm,23_1_8645
PosteriorFascialCompartmentOfForearm,23_1_8646
PosteriorFascialCompartmentOfForearm,23_1_8647
PosteriorFascialCompartmentOfForearm,23_1_8648
PosteriorFascialCompartmentOfForearm,23_1_8649
PosteriorFascialCompartmentOfForearm,23_1_8650
PosteriorFascialCompartmentOfForearm,23_1_8651
PosteriorFascialCompartmentOfForearm,23_1_8652
PosteriorFascialCompartmentOfForearm,23_1_8653
PosteriorFascialCompartmentOfForearm,23_1_8654
PosteriorFascialCompartmentOfForearm,23_1_8655
AberrantConductingPathway,ConductionFibres
AberrantConductingPathway,23_1_143
ConductionFibres,9_1_2910
AberrantPathwayActivity,9_1_901
AberrantPathwayActivity,23_1_143
GeneralisedProcess,Phenomenon
AberrantSubclavianArtery,9_1_902
SubclavianArtery,NAMEDSystemicArtery
SubclavianArtery,23_1_419
SubclavianArtery,23_1_614
SubclavianArtery,23_1_10036
SubclavianArtery,23_1_10037
SubclavianArtery,23_1_10038
SubclavianArtery,23_1_10039
variant,nonNormal
AbnormalAbdominalPulsation,9_1_12744
DimensionIncreasingProcess,DimensionChangingProcess
Diameter,LinearMeasurement
nonNormal,NormalOrNonNormalStatus
TemporalPattern,TemporalFeature
repeating,intermittent
AbnormalAffect,9_1_905
Affect,PsychologicalConstruct
Affect,23_1_470
AbnormalArterialStructure,9_1_9624
VascularSystem,AnatomicalSystem
VascularSystem,23_1_1491
VascularSystem,23_1_10997
VascularSystem,23_1_10998
VascularSystem,23_1_10999
VascularSystem,23_1_11000
VascularSystem,23_1_11001
AfferentRole,FunctionalRole
AbnormalAtrioventricularExcitation,9_1_8813
ElectricalConduction,9_1_3489
AtrioventricularConductionPathwayFibres,9_1_8791
AbnormalBlueSkinDiscolouration,9_1_9634
Colour,Appearance
blue,AdditiveColourState
IntegumentaryStructure,9_1_4555
AbnormalBodyStructure,9_1_906
abnormal,nonNormal
AbnormalCellMassGrowth,9_1_907
PathologicalBodyStructure,9_1_1238
AbnormalCellMassGrowthProcess,AbnormalGrowthProcess
AbnormalGrowthProcess,NAMEDPathologicalProcess
AbnormalColour,9_1_908
AbnormalColourationSymptom,9_1_9635
AbnormalCyst,9_1_909
Cyst,9_1_12240
AbnormalDarknessOfUrine,9_1_9636
darkHue,ColourHueState
Urine,NAMEDBodySubstance
Urine,23_1_4676
Urine,23_1_10901
Urine,23_1_10902
AbnormalDaytimeSleeping,9_1_8822
SleepingProcess,NAMEDSleepProcess
PeriodDuringDay,PeriodDuringWeek
AbnormalDryness,9_1_8824
Dryness,SubstanceFeature
dry,DrynessState
AbnormalDrynessOfMouth,9_1_9637
OralMucousMembrane,9_1_5826
AbnormalDrynessOfMucousMembrane,9_1_9638
MucousMembrane,NAMEDMembrane
MucousMembrane,23_1_7480
MucousMembrane,23_1_7481
AbnormalDrynessOfNose,9_1_9639
NasalMucousMembrane,9_1_5516
NasalMucousMembrane,23_1_7566
AbnormalFecalFlow,9_1_910
AbnormalFecalFlow,23_1_141
FecalFlow,9_1_3744
FecalFlow,23_1_4883
AbnormalFecalFlowSign,9_1_911
SignRole,SignOrSymptomRole
AbnormalFecalFlowSymptom,9_1_912
AbnormalGrowth,9_1_913
Chronicity,TemporalFeature
chronic,ChronicityState
NAMEDPathologicalProcess,NAMEDNonNormalProcess
NAMEDPathologicalProcess,23_1_534
AbnormalInvoluntaryMovement,9_1_12265
BodyMovement,9_1_2212
BodyMovement,23_1_2531
BodyMovement,23_1_2532
Intentionality,VolitionalFeature
involuntary,IntentionalityState
AbnormalMaleUrethralMeatus,9_1_916
MaleUrethralMeatus,9_1_11817
AbnormalPhenomenon,9_1_917
Phenomenon,DomainCategory
AbnormalPulseRhythm,9_1_918
PulseRhythm,9_1_6590
PulseRhythm,23_1_207
AbnormalSkinMorphology,9_1_8847
Morphology,StructuralFeature
SkinAsOrgan,ExternalOrgan
SkinAsOrgan,23_1_3973
SkinAsOrgan,23_1_8444
SkinAsOrgan,23_1_9657
SkinAsOrgan,23_1_9658
SkinAsOrgan,23_1_9659
AbnormalSpeech,9_1_919
Speech,9_1_7316
AbnormalSpermMorphology,9_1_10531
Spermatozoa,GermCell
Spermatozoa,23_1_5312
CellMorphology,HistologicalAppearance
AbnormalSwellingProcess,9_1_921
VolumeIncreasing,9_1_8544
AbnormalUrineColour,9_1_8816
AbnormalUrineColourSymptom,9_1_922
AbnormalVascularNetwork,9_1_923
NAMEDVascularPlexus,Plexus
NAMEDVascularPlexus,23_1_2517
AbnormalVascularStructure,9_1_8757
AbnormalVenousStructure,9_1_9625
EfferentRole,FunctionalRole
AbnormalVentricularArterialConnection,9_1_9646
AbnormalVentricularArterialConnection,23_1_143
BodyConnection,BodyStructure
Artery,BloodVessel
Artery,23_1_209
Artery,23_1_1614
Artery,23_1_1615
Artery,23_1_1616
HeartVentricle,NAMEDVentricle
HeartVentricle,HeartChamber
HeartVentricle,23_1_419
HeartVentricle,23_1_1515
HeartVentricle,23_1_1727
HeartVentricle,23_1_5682
HeartVentricle,23_1_5692
HeartVentricle,23_1_5693
HeartVentricle,23_1_5694
HeartVentricle,23_1_5695
AcquisitionMode,DiseaseFeature
congenital,primaryAcquisitionState
AbnormallyDecreasedRespiratoryRate,9_1_12747
Frequency,TemporalFeature
Level,Quantity
lowLevel,detectedLevel
Breathing,NAMEDRespiratoryProcess
Breathing,23_1_2707
Breathing,23_1_2708
Breathing,23_1_2709
AbnormallyDryEye,9_1_9640
Eye,NAMEDSensoryPart
Eye,23_1_644
Eye,23_1_3162
Eye,23_1_4708
Eye,23_1_4709
Eye,23_1_4710
Eye,23_1_4711
Eye,23_1_4712
Eye,23_1_4713
Eye,23_1_4714
Eye,23_1_4715
Eye,23_1_4716
Eye,23_1_4717
Eye,23_1_4718
Eye,23_1_4719
Eye,23_1_4720
Eye,23_1_4721
AbnormallyDryHair,9_1_926
DryHair,9_1_8827
AbnormallyDryMucousMembrane,9_1_10520
AbnormallyDrySkin,9_1_927
DrySkin,9_1_8828
AbnormallyHighPitchSpeech,9_1_12752
SignalFrequency,SignalMorphology
highLevel,detectedLevel
AbnormallyHighPitchSpeechSymptom,9_1_929
AbnormallyIncreasedRespiratoryRate,9_1_12748
AbnormallyLowPitchSpeech,9_1_12753
AbnormallyLowPitchSpeechSymptom,9_1_930
AbnormallyShapedThorax,9_1_10542
Thorax,NAMEDTrunkBodyPart
Thorax,23_1_16
Thorax,23_1_17
Thorax,23_1_10507
Thorax,23_1_10508
Thorax,23_1_10509
Thorax,23_1_10510
Shape,Appearance
Abortifacient,9_1_10543
Substance,GeneralisedSubstance
Substance,SubstanceOrPhysicalStructure
Substance,23_1_10075
StartingProcess,GenericControlProcess
Abortion,9_1_933
Abortion,23_1_239
StoppingProcess,GenericControlProcess
AntenatalPeriod,PeriodDuringPregnancy
AboveElbowJacketCast,UpperLimbJacketCast
UpperLimbJacketCast,JacketCast
AboveKneeJacketCast,LowerLimbJacketCast
LowerLimbJacketCast,JacketCast
AboveKneePartOfPoplitealArtery,9_1_8862
AboveKneePartOfPoplitealArtery,23_1_242
InternalLinearSegment,9_1_4575
InternalLinearSegment,23_1_2522
Knee,ExtremityJointPart
Knee,23_1_661
Knee,23_1_6468
Knee,23_1_6469
Knee,23_1_6470
Knee,23_1_6471
Knee,23_1_6472
Knee,23_1_6473
Knee,23_1_6474
Knee,23_1_6475
Knee,23_1_6476
Knee,23_1_6477
Knee,23_1_6478
Knee,23_1_6479
Knee,23_1_6480
Knee,23_1_6481
Knee,23_1_6482
Knee,23_1_6483
Knee,23_1_6484
Knee,23_1_6485
Knee,23_1_6486
Knee,23_1_6487
Knee,23_1_6488
Knee,23_1_6489
Knee,23_1_6490
Knee,23_1_6491
Knee,23_1_6492
Knee,23_1_6493
Knee,23_1_6494
Knee,23_1_6495
Knee,23_1_6496
Knee,23_1_6497
Knee,23_1_6498
Knee,23_1_6499
Knee,23_1_6500
Knee,23_1_6501
Knee,23_1_6502
Knee,23_1_6503
PoplitealArtery,NAMEDSystemicArtery
PoplitealArtery,23_1_614
PoplitealArtery,23_1_2416
PoplitealArtery,23_1_3389
Thigh,ExtremityLongPart
Thigh,23_1_661
Thigh,23_1_10414
Thigh,23_1_10415
Thigh,23_1_10416
Thigh,23_1_10417
Thigh,23_1_10418
Thigh,23_1_10419
Thigh,23_1_10420
Thigh,23_1_10421
Thigh,23_1_10422
Thigh,23_1_10423
Thigh,23_1_10424
Thigh,23_1_10425
Thigh,23_1_10426
Thigh,23_1_10427
Thigh,23_1_10428
Thigh,23_1_10429
Thigh,23_1_10430
Thigh,23_1_10431
Thigh,23_1_10432
Thigh,23_1_10433
Thigh,23_1_10434
Thigh,23_1_10435
Thigh,23_1_10436
Thigh,23_1_10437
Thigh,23_1_10438
Thigh,23_1_10439
Thigh,23_1_10440
Thigh,23_1_10441
Thigh,23_1_10442
Abrading,SolidRemovingProcess
SolidRemovingProcess,RemovingProcess
AbrasiveAgent,NAMEDComplexChemical
NAMEDComplexChemical,ChemicalSubstance
AbrsionOfTooth,9_1_10561
DefectOfTooth,9_1_3083
Rubbing,FrictionalForceApplyingProcess
SurfaceOfTooth,9_1_7565
AbruptWithdrawal,9_1_10563
WithdrawalSyndrome,NAMEDSyndrome
WithdrawalSyndrome,23_1_3916
WithdrawalSyndrome,23_1_8749
WithdrawalSyndrome,23_1_8905
WithdrawalSyndrome,23_1_11186
WithdrawalSyndrome,23_1_11187
WithdrawalSyndrome,23_1_11188
Suddeness,ProcessFeature
sudden,SuddenessState
Abscess,9_1_936
Pus,NAMEDBodySubstance
Pus,23_1_534
HollowStructure,9_1_4310
AbscessOfPulpOfTooth,9_1_937
PulpTissueOfTooth,9_1_6588
AbsenceOfWithdrawalBleeding,NAMEDGynaecologicalDiseaseProcess
NAMEDGynaecologicalDiseaseProcess,GynaecologicalPathology
AbsenceSeizure,Seizure
Seizure,SynchronousNeuronalDischarge
Seizure,23_1_143
AbsentDiseaseControl,9_1_13064
DiseaseProcessControlling,DiseaseProcessModifyingAct
Quality,RelativeMeasurement
undetectedLevel,AbsoluteLevelState
Absidia,Zygomycota
Zygomycota,Mycete
AbsoluteLevelState,LevelState
LevelState,AbstractState
AbsoluteMeasurement,Dimension
Dimension,StructuralFeature
AbsolutePositionSelector,PositionSelector
PositionSelector,StructuralSelector
AbsoluteShapeState,ShapeState
ShapeState,MorphologyState
Absorbance,PhysicalFeature
PhysicalFeature,SubstanceFeature
Absorbing,NAMEDMolecularSorptionProcess
NAMEDMolecularSorptionProcess,ChemicalProcess
Absorption,Transport
Transport,GenericProcess
AbsorptionPhotometer,LaboratoryDevice
LaboratoryDevice,9_1_10676
Abstinence,NAMEDProcess
NAMEDProcess,GeneralisedProcess
BodyCavity,BodySpace
closedHollow,actuallyHollow
AbstractDirection,ProcessFeature
ProcessFeature,Feature
AbstractState,State
State,SymbolicValueType
State,StateOrQuantity
AbstractStatus,Status
Status,Aspect
AbstractStructure,GeneralisedStructure
GeneralisedStructure,Phenomenon
Acacia,NAMEDActiveDrugIngredient
AcamprosateCalcium,NAMEDActiveDrugIngredient
AcamprosateCalcium,23_1_249
Calcium,ElementalChemical
Calcium,Metal
Calcium,23_1_272
Acanthamoeba,Amoeba
Amoeba,Protozoa
AcanthamoebaInfectionOfCornea,9_1_8918
InfectionLesion,9_1_4468
Cornea,NAMEDSensoryPart
Cornea,23_1_644
Cornea,23_1_3156
Cornea,23_1_3652
Cornea,23_1_3653
Cornea,23_1_3654
AcanthamoebaKeratitis,9_1_940
Keratitis,9_1_4781
Acarbose,NAMEDActiveDrugIngredient
Acaridae,Acarina
Acarina,Arachnida
Acarina,23_1_253
Arachnida,Arthropoda
ParasitisingProcess,AcquiredPathologicalProcess
Acarus,Acarina
AcarusBalatus,Acarus
AcarusFolliculorum,Acarus
AcarusGallinae,Acarus
AcarusHordei,Acarus
AcarusRhizoglypticusHyacinthi,Acarus
Acceleration,AbsoluteMeasurement
AccelerationUnit,CompositeUnit
CompositeUnit,Unit
AccelerationValue,NumericQuantity
NumericQuantity,SymbolicQuantity
Accessing,AccompanyingProcess
AccompanyingProcess,GenericProcess
AccessoryArteryToBulbOfPenis,NAMEDSystemicArtery
AccessoryArteryToBulbOfPenis,23_1_254
bodyPeripherySelection,CentralPeripheralSelector
AccessoryAtrioventricularPathway,9_1_8789
HeartAtrium,HeartChamber
HeartAtrium,NAMEDAtrium
HeartAtrium,23_1_419
HeartAtrium,23_1_1515
HeartAtrium,23_1_1727
HeartAtrium,23_1_5681
HeartAtrium,23_1_5682
HeartAtrium,23_1_5683
AccessoryCephalicVein,NAMEDSystemicVein
AccessoryCephalicVein,23_1_257
AccessoryCephalicVein,23_1_258
NAMEDSystemicVein,BloodVesselOfSystemicCirculation
NAMEDSystemicVein,NAMEDVein
superficialSelection,SuperficialDeepSelector
Forearm,ExtremityLongPart
Forearm,23_1_1558
Forearm,23_1_1561
Forearm,23_1_1575
Forearm,23_1_5173
Forearm,23_1_5174
Forearm,23_1_5175
Forearm,23_1_5176
Forearm,23_1_5177
Forearm,23_1_5178
Forearm,23_1_5179
Forearm,23_1_5180
Forearm,23_1_5181
Forearm,23_1_5182
Forearm,23_1_5183
Forearm,23_1_5184
Forearm,23_1_5185
Forearm,23_1_5186
Forearm,23_1_5187
Forearm,23_1_5188
Forearm,23_1_5189
Forearm,23_1_5190
Forearm,23_1_5191
Forearm,23_1_5192
Forearm,23_1_5193
AccessoryNerve,CranialNerve
AccessoryNerveExamination,9_1_10179
AccessoryObturatorNerve,NAMEDNerve
AccessoryObturatorNerve,23_1_254
NAMEDNerve,Nerve
AccessoryPancreaticDuct,PancreaticDuct
PancreaticDuct,NAMEDDuct
PancreaticDuct,23_1_8076
AccessoryPathwayReentrantTachycardia,9_1_13407
Contracting,LengthDecreasing
CardiacMuscle,9_1_2474
CardiacMuscle,23_1_2924
CardiacMuscle,23_1_2935
CardiacMuscle,23_1_2936
CardiacMuscle,23_1_2937
CardiacMuscle,23_1_2938
CardiacMuscle,23_1_2939
Depolarising,StateChangeProcess
ReentrantPathway,9_1_8790
AccessoryPhrenicNerve,NAMEDNerve
AccessoryPhrenicNerve,23_1_254
InternalOrgan,NAMEDInternalBodyPart
topologicallySolid,TopologyState
HaematologicalSystem,AnatomicalSystem
HaematologicalSystem,23_1_5532
HaematologicalSystem,23_1_5533
AccommodationOfEye,NAMEDNeurologicalProcess
AccommodationOfEye,23_1_266
NAMEDNeurologicalProcess,NAMEDPhysiologicalProcess
AccompanyingDisorder,9_1_943
GenericProcess,GeneralisedProcess
Accumulating,ResourceManagementProcess
ResourceManagementProcess,GenericProcess
Accumulation,9_1_944
Acebutolol,NAMEDActiveDrugIngredient
AcebutololHydrochloride,Acebutolol
Aceclofenac,NAMEDActiveDrugIngredient
Aceclofenac,23_1_269
NonSteroidalGroup,DrugChemicalGroup
Acemetacin,NAMEDActiveDrugIngredient
Acemetacin,23_1_269
AcephalicMigraine,ClassicMigraine
ClassicMigraine,Migraine
ClassicMigraine,23_1_138
ClassicMigraine,23_1_3266
AcessoryAtrioventricularConductionWithPrematureVentricularExcitation,9_1_8929
CardiacHyperconductivity,9_1_13405
CardiacHyperconductivity,23_1_143
PrematureVentricularExcitation,9_1_6385
AcetabularFracture,9_1_945
Fracture,9_1_3933
Acetabulum,NAMEDSolidBoneDivisions
NAMEDSolidBoneDivisions,NAMEDBoneDivisions
NAMEDSolidBoneDivisions,23_1_2586
Acetazolamide,NAMEDActiveDrugIngredient
AcetazolamideSodium,Acetazolamide
AceticAcid,NAMEDActiveDrugIngredient
Acetohexamide,NAMEDActiveDrugIngredient
Acetomenaphthone,NAMEDActiveDrugIngredient
Acetone,Ketone
Acetone,23_1_272
Ketone,OrganicComplexChemical
MetaboliteRole,BiochemicalRole
AcetoneAsDrug,9_1_946
ActiveDrugAdditiveRole,DrugAdditiveRole
Acetophenazine,NAMEDActiveDrugIngredient
AcetylCholineReceptor,NAMEDReceptor
NAMEDReceptor,Protein
AcetylTransferase,AcidHydrolase
AcidHydrolase,NAMEDEnzyme
Catalysing,Facilitating
CatabolicProcess,MetabolicProcess
Mucopolysaccharide,Glycosaminoglycan
AcetylationProcess,ChemicalReaction
ChemicalReaction,NAMEDMetabolicProcess
AcetylationRate,9_1_948
ProcessActivity,ProcessFeature
AcetylatorStatus,9_1_949
Acetylcholine,NAMEDOrganicComplexChemical
NAMEDOrganicComplexChemical,OrganicComplexChemical
AcetylcholineAsDrug,9_1_950
AcetylcholineChlorideAsDrug,AcetylcholineAsDrug
Acetylcholinesterase,NAMEDEnzyme
NAMEDEnzyme,Protein
NAMEDEnzyme,23_1_1462
Acetylcysteine,NAMEDActiveDrugIngredient
AchalasiaProcess,9_1_12759
ControlOfFlow,GenericControlProcess
inactive,ActivityState
LowerEsophagealSphincter,NAMEDGITractBodyPart
LowerEsophagealSphincter,NAMEDSphincter
LowerEsophagealSphincter,23_1_5344
LowerEsophagealSphincter,23_1_5345
AchalasiaState,9_1_13078
AchillesTendonReflex,9_1_953
Gastrocnemius,NAMEDStriatedMuscle
Gastrocnemius,23_1_2409
Gastrocnemius,23_1_5338
Achondroplasia,NAMEDSyndrome
NAMEDSyndrome,NAMEDPathologicalProcess
autosomalDominantGeneInherited,dominantGeneInherited
Aciclovir,NAMEDActiveDrugIngredient
AciclovirSodium,Aciclovir
Acid,9_1_955
AcidRole,AcidOrAlkaliRole
AcidAspiration,9_1_956
Aspiration,9_1_9260
AcidBaseNeutralisationProcess,ChemicalProcess
ChemicalProcess,NonBiologicalProcess
changed,ChangeInLevelState
AcidBaseReaction,9_1_13080
ChangeInLevelState,LevelState
AcidFastSubstance,ChemicalSubstance
ChemicalSubstance,Substance
AcidNeutralisation,pHAlteration
pHAlteration,ChemicalReaction
AcidOrAlkaliRole,BiochemicalRole
BiochemicalRole,PhysiologicalRole
Acidifcation,pHAlteration
AcidificationOfUrine,NAMEDRenalDisease
NAMEDRenalDisease,RenalPathology
Acidity,NAMEDFeature
NAMEDFeature,Feature
Acidosis,NAMEDSystemicDisease
Acidosis,23_1_285
NAMEDSystemicDisease,NAMEDPathologicalProcess
LowBloodpH,9_1_13424
AcinarCell,EpithelialOrSecretoryCell
EpithelialOrSecretoryCell,TissueCell
Acinonyx,Felidae
Felidae,Fissipedia
Acipimox,NAMEDActiveDrugIngredient
Acipimox,23_1_286
NicotinicAcidGroup,ChemicalGroup
Acitretin,NAMEDActiveDrugIngredient
Aclarubicin,NAMEDActiveDrugIngredient
Aclarubicin,23_1_287
AnthracyclineGroup,DrugChemicalGroup
Acne,NAMEDDisorder
NAMEDDisorder,NAMEDPathologicalProcess
InflammationLesion,9_1_4503
HairFollicle,NAMEDSurfaceBodyPart
AcneFulminans,Acne
AcneFulminans,23_1_289
SevereSeverity,9_1_11542
AcneLikeEruption,Acne
AcneRosacea,Acne
AcneVulgaris,Acne
Aconite,Ranunculidae
Ranunculidae,Magnoliopsida
AcousticConductivity,Conductivity
Conductivity,PhysicalFeature
Acoustics,Sonics
Sonics,NAMEDPhysicalProcess
AcquiredArterioVenousFistula,9_1_10648
ArterioVenousFistula,9_1_8709
acquired,AcquisitionModeState
AcquiredCondylarHypoplasiaOfMandible,9_1_10650
CondylarHypoplasiaOfMandible,9_1_9316
AcquiredLongQTSyndrome,9_1_10652
LongQTSyndrome,NAMEDSyndrome
LongQTSyndrome,23_1_6910
AcquiredPathologicalLesion,9_1_961
AcquiredPathologicalProcess,NAMEDPathologicalProcess
AcquiredPathology,9_1_10166
AcquiredProlongedQTInterval,9_1_10654
QTProlongation,9_1_12037
AcquiredStenosisOfAorta,9_1_12320
Stricture,9_1_7423
Aorta,NAMEDSystemicArtery
Aorta,23_1_16
Aorta,23_1_198
Aorta,23_1_614
Aorta,23_1_1474
Aorta,23_1_1475
Aorta,23_1_1476
Acquiring,AccompanyingProcess
AcquiringImmunityProcess,NAMEDImmunologicalProcess
NAMEDImmunologicalProcess,NAMEDPhysiologicalProcess
NAMEDImmunologicalProcess,23_1_5942
DiseaseFeature,ProcessFeature
AcquisitionModeState,DiseaseState
DiseaseState,ProcessState
Acremonium,Moniliacea
Moniliacea,Hyphomycete
Acrivastine,NAMEDActiveDrugIngredient
Acrolein,NAMEDComplexChemical
Acromegaly,NAMEDSystemicDisease
Acromegaly,23_1_293
Visceromegaly,9_1_12837
Hypersecretion,9_1_9013
GrowthHormone,Protein
GrowthHormone,23_1_507
AcromialBursa,NAMEDBursa
AcromialBursa,23_1_295
AcromialBursa,23_1_296
AcromialBursa,23_1_297
NAMEDBursa,Bursa
DeltoidMuscle,NAMEDStriatedMuscle
DeltoidMuscle,23_1_306
DeltoidMuscle,23_1_3637
DeltoidMuscle,23_1_3933
DeltoidMuscle,23_1_3934
DeltoidMuscle,23_1_3935
DeltoidMuscle,23_1_3936
CapsuleOfShoulder,9_1_9696
CapsuleOfShoulder,23_1_2901
CapsuleOfShoulder,23_1_2902
CapsuleOfShoulder,23_1_2903
CapsuleOfShoulder,23_1_2904
CapsuleOfShoulder,23_1_2905
CapsuleOfShoulder,23_1_2906
AcromioclavicularJoint,NAMEDJoint
AcromioclavicularJoint,23_1_298
AcromioclavicularJoint,23_1_300
AcromioclavicularJoint,23_1_301
AcromioclavicularJoint,23_1_302
AcromioclavicularJoint,23_1_303
NAMEDJoint,Joint
CapsuleOfAcromioclavicularJoint,9_1_9343
SynovialMembrane,NAMEDMembrane
AcromioclavicularLigament,NAMEDLigament
AcromioclavicularLigament,23_1_305
AcromioclavicularLigament,23_1_306
AcromioclavicularLigament,23_1_307
Acromion,BonyProcess
Acromion,23_1_308
Acromion,23_1_309
Acromion,23_1_310
Acromion,23_1_311
Acromion,23_1_312
CoracoclavicularLigament,NAMEDLigament
CoracoclavicularLigament,23_1_306
CoracoclavicularLigament,23_1_307
CoracoclavicularLigament,23_1_3612
LateralHeadOfClavicle,9_1_9302
AcromioclavicularJointCavity,9_1_964
NAMEDLigament,Ligament
Clavicle,FlatBone
Clavicle,23_1_309
Clavicle,23_1_310
Clavicle,23_1_3269
Clavicle,23_1_3270
Clavicle,23_1_3271
Clavicle,23_1_3272
Clavicle,23_1_3273
Clavicle,23_1_3274
Clavicle,23_1_3275
Clavicle,23_1_3276
BonyProcess,NAMEDSolidBoneDivisions
CoracoacromialLigament,NAMEDLigament
CoracoacromialLigament,23_1_3612
CoracoacromialLigament,23_1_3637
CoracoacromialLigament,23_1_3638
TrapeziusMuscle,NAMEDStriatedMuscle
TrapeziusMuscle,23_1_257
TrapeziusMuscle,23_1_306
TrapeziusMuscle,23_1_3637
TrapeziusMuscle,23_1_6660
TrapeziusMuscle,23_1_7767
TrapeziusMuscle,23_1_10683
TrapeziusMuscle,23_1_10684
Scapula,FlatBone
Scapula,23_1_7766
Scapula,23_1_9414
Scapula,23_1_9415
Scapula,23_1_9416
Scapula,23_1_9417
Scapula,23_1_9418
Scapula,23_1_9419
Acrosoxacin,NAMEDActiveDrugIngredient
ActOutcome,9_1_13055
voluntary,IntentionalityState
Actinium,ElementalChemical
ElementalChemical,ChemicalSubstance
Actinomyces,Bacterium
Bacterium,Cell
Bacterium,MicroOrganism
Bacterium,Monera
cylindrical,solidShape
Gramstaining,OrganicMaterialStaining
Effectiveness,ProcessFeature
effective,EffectivenessState
ActinomycesIsraelii,Actinomyces
ActinomycesPyogenes,Actinomyces
Action,NAMEDProcess
ActivatedCharcoal,NAMEDActiveDrugIngredient
ActivatedPartialThromboplastinTimeTest,HaematologyTest
HaematologyTest,LaboratoryTest
ActivationOfPsychosis,9_1_968
Psychosis,NAMEDDisorder
